Katman,cbs_id,component_voltage,voltage_level,EDBS_IDATE,TESIS_TARIHI,EDBS_freq_pct,Kurulum_Tarihi,Ekipman_Tipi,Bakım Olanlar,Son Bakımdan İtibaren Süre,voltage_mapped,Equipment_Type,MARKA,MARKA_MODEL,FIRMA,kVa_rating
AYIRICI,67573097,34500,OG,2019-11-06,,0.0008347245409015025,2019-11-06,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,96993247,34500,OG,2023-07-06,2023-07-06,0.0003130217028380634,2023-07-06,Ayırıcı,,,34500,Ayırıcı,EMİ,HSA,,
AYIRICI,61374392,34500,OG,2018-11-28,2017-10-10,0.005112687813021703,2017-10-10,Ayırıcı,,,34500,Ayırıcı,ASTOR,,,
AYIRICI,82591171,34500,OG,2021-11-11,2021-11-11,0.0003130217028380634,2021-11-11,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,47391846,34500,OG,2018-01-02,,0.00667779632721202,2018-01-02,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66075950,34500,OG,2019-05-30,2018-11-06,0.001773789649415693,2018-11-06,Ayırıcı,,,34500,Ayırıcı,EFO,HSTA,,
AYIRICI,53140420,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66811860,34500,OG,2019-10-01,,0.00333889816360601,2019-10-01,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,53135732,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,50120931,34500,OG,2018-05-16,,0.0002086811352253756,2018-05-16,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,81494431,34500,OG,2021-09-20,2019-10-16,0.002608514190317195,2019-10-16,Ayırıcı,,,34500,Ayırıcı,EVA,,,
AYIRICI,80367017,34500,OG,2021-07-29,2021-07-29,0.0006260434056761269,2021-07-29,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66859553,34500,OG,2019-10-03,2019-10-03,0.005008347245409015,2019-10-03,Ayırıcı,,,34500,Ayırıcı,ASTOR,LBS,,
AYIRICI,53132828,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,86356534,34500,OG,2022-05-09,2022-05-09,0.0003130217028380634,2022-05-09,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,49171303,34500,OG,2018-03-13,,0.001252086811352254,2018-03-13,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,95350970,34500,OG,2023-04-20,2021-07-14,0.0006260434056761269,2021-07-14,Ayırıcı,,,34500,Ayırıcı,EKOS,,,
AYIRICI,53135110,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,86849349,34500,OG,2022-06-03,2022-06-03,0.002295492487479132,2022-06-03,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,92110185,34500,OG,2023-01-24,2023-01-24,0.001669449081803005,2023-01-24,Ayırıcı,,,34500,Ayırıcı,EFO,HSTA,,
AYIRICI,78147403,34500,OG,2021-04-15,2021-04-15,0.001460767946577629,2021-04-15,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,88186569,34500,OG,2022-08-09,2022-08-09,0.005843071786310518,2022-08-09,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66023054,34500,OG,2019-05-20,2019-05-14,0.0002086811352253756,2019-05-14,Ayırıcı,,,34500,Ayırıcı,EMİ,,,
AYIRICI,97443086,34500,OG,2023-08-21,2023-08-21,0.0002086811352253756,2023-08-21,Ayırıcı,,,34500,Ayırıcı,EMİ,HSTA,,
AYIRICI,53140271,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102919710,34500,OG,2025-05-27,2025-05-27,0.0007303839732888147,2025-05-27,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102924186,34500,OG,2025-05-29,2025-05-29,0.004173622704507512,2025-05-29,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,100651468,34500,OG,2023-09-27,2023-09-27,0.001252086811352254,2023-09-27,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSTA,,
AYIRICI,101125373,34500,OG,2024-03-07,2024-03-07,0.0006260434056761269,2024-03-07,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,85445350,34500,OG,2022-03-23,2022-03-18,0.001043405676126878,2022-03-18,Ayırıcı,,,34500,Ayırıcı,ASTOR,ADS,,
AYIRICI,81494436,34500,OG,2021-09-20,2019-10-16,0.002608514190317195,2019-10-16,Ayırıcı,,,34500,Ayırıcı,EVA,,,
AYIRICI,66894693,34500,OG,2019-10-07,,0.006051752921535893,2019-10-07,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,47391667,34500,OG,2018-01-02,,0.00667779632721202,2018-01-02,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,49277774,34500,OG,2018-03-15,,0.0001043405676126878,2018-03-15,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66081109,34500,OG,2019-05-31,,0.001147746243739566,2019-05-31,Ayırıcı,,,34500,Ayırıcı,GÜRAL,DT,,
AYIRICI,53139618,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,65917902,34500,OG,2019-04-22,2008-12-31,0.003443238731218698,2008-12-31,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,54691059,34500,OG,2018-07-24,,0.0002086811352253756,2018-07-24,Ayırıcı,,,34500,Ayırıcı,EMİ,,,
AYIRICI,66687745,34500,OG,2019-09-25,,0.00333889816360601,2019-09-25,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,88186121,34500,OG,2022-08-09,2022-08-09,0.005843071786310518,2022-08-09,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,71980355,34500,OG,2019-11-11,,0.002712854757929883,2019-11-11,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,100773020,34500,OG,2023-11-14,1984-01-01,0.003443238731218698,1984-01-01,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,101091905,34500,OG,2024-02-27,2024-02-27,0.002712854757929883,2024-02-27,Ayırıcı,,,34500,Ayırıcı,ARMTEK,,,
AYIRICI,102188936,34500,OG,2024-08-19,2024-08-19,0.0007303839732888147,2024-08-19,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66875834,34500,OG,2019-10-04,,0.002712854757929883,2019-10-04,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,80367409,34500,OG,2021-07-29,2021-07-29,0.0006260434056761269,2021-07-29,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66686353,34500,OG,2019-09-24,,0.001669449081803005,2019-09-24,Ayırıcı,,,34500,Ayırıcı,ELKOEMS,,,
AYIRICI,101137631,34500,OG,2024-03-12,2022-07-29,0.001878130217028381,2022-07-29,Ayırıcı,,,34500,Ayırıcı,ARMTEK,,,
AYIRICI,97482688,34500,OG,2023-09-12,2023-09-12,0.0004173622704507513,2023-09-12,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,95977016,34500,OG,2023-05-17,2023-05-17,0.0003130217028380634,2023-05-17,Ayırıcı,,,34500,Ayırıcı,EFO,HSTA,,
AYIRICI,72263712,34500,OG,2020-02-28,2020-02-28,0.0006260434056761269,2020-02-28,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102936592,34500,OG,2025-06-12,2025-06-12,0.001878130217028381,2025-06-12,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66809300,34500,OG,2019-10-01,,0.00333889816360601,2019-10-01,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,102812445,34500,OG,2025-03-13,2025-03-13,0.0009390651085141904,2025-03-13,Ayırıcı,,,34500,Ayırıcı,ALTINSOY,HSTA,,
AYIRICI,65654373,34500,OG,2019-03-07,2019-03-07,0.0002086811352253756,2019-03-07,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSA,,
AYIRICI,50166755,34500,OG,2018-05-25,,0.005008347245409015,2018-05-25,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,53140824,34500,OG,2018-04-13,,0.0001043405676126878,2018-04-13,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,67583544,34500,OG,2019-11-07,,0.004382303839732888,2019-11-07,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102296953,34500,OG,2024-10-07,2024-10-07,0.0001043405676126878,2024-10-07,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSA,,
AYIRICI,53135484,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,53139702,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102921248,34500,OG,2025-05-27,2024-09-18,0.0007303839732888147,2024-09-18,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSA,,
AYIRICI,88307994,34500,OG,2022-08-15,2022-08-15,0.001252086811352254,2022-08-15,Ayırıcı,,,34500,Ayırıcı,ASTOR,,,
AYIRICI,83839675,34500,OG,2022-01-06,2021-02-02,0.004277963272120201,2021-02-02,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,53140425,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,78774311,34500,OG,2021-05-17,2021-05-17,0.001460767946577629,2021-05-17,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,65215690,34500,OG,2019-02-18,2019-02-18,0.0007303839732888147,2019-02-18,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,71986020,34500,OG,2019-11-11,,0.002712854757929883,2019-11-11,Ayırıcı,,,34500,Ayırıcı,ELİMSAN,,,
AYIRICI,92292200,34500,OG,2023-02-02,2023-02-02,0.001460767946577629,2023-02-02,Ayırıcı,,,34500,Ayırıcı,ASTOR,LBSF,,
AYIRICI,102936695,34500,OG,2025-06-12,2025-06-12,0.001878130217028381,2025-06-12,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,77419483,34500,OG,2021-03-09,2021-03-09,0.0002086811352253756,2021-03-09,Ayırıcı,,,34500,Ayırıcı,EMİ,HSA,,
AYIRICI,100976183,34500,OG,2024-01-23,2024-01-23,0.0002086811352253756,2024-01-23,Ayırıcı,,,34500,Ayırıcı,LİNA PANO,HSTA,,
AYIRICI,61337937,34500,OG,2018-11-27,2017-11-20,0.005112687813021703,2017-11-20,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,88186567,34500,OG,2022-08-09,2022-08-09,0.005843071786310518,2022-08-09,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,87938540,34500,OG,2022-07-28,2022-07-28,0.00813856427378965,2022-07-28,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,61374394,34500,OG,2018-11-28,2017-10-10,0.005112687813021703,2017-10-10,Ayırıcı,,,34500,Ayırıcı,ASTOR,,,
AYIRICI,54913640,34500,OG,2018-08-16,,0.001252086811352254,2018-08-16,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,81091174,34500,OG,2021-09-01,2021-09-01,0.003130217028380634,2021-09-01,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,96928467,34500,OG,2023-07-03,2023-07-03,0.006260434056761269,2023-07-03,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,81564818,34500,OG,2021-09-23,2019-06-10,0.001460767946577629,2019-06-10,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,67008813,34500,OG,2019-10-10,,0.00239983305509182,2019-10-10,Ayırıcı,,,34500,Ayırıcı,ELİMSAN,DS,,
AYIRICI,67018285,34500,OG,2019-10-11,,0.001252086811352254,2019-10-11,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66890575,34500,OG,2019-10-07,,0.006051752921535893,2019-10-07,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,65917918,34500,OG,2019-04-22,2008-12-31,0.003443238731218698,2008-12-31,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,61347306,34500,OG,2018-11-27,2017-10-20,0.005112687813021703,2017-10-20,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66803489,34500,OG,2019-10-01,2019-10-01,0.00333889816360601,2019-10-01,Ayırıcı,,,34500,Ayırıcı,ALSTOM,,,
AYIRICI,81257866,34500,OG,2021-09-09,2021-09-09,0.001147746243739566,2021-09-09,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,88308071,34500,OG,2022-08-15,2022-08-15,0.001252086811352254,2022-08-15,Ayırıcı,,,34500,Ayırıcı,ASTOR,,,
AYIRICI,53140058,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66108889,34500,OG,2019-06-17,2016-09-21,0.001773789649415693,2016-09-21,Ayırıcı,,,34500,Ayırıcı,ELİMSAN,,,
AYIRICI,100974501,34500,OG,2024-01-22,2024-01-22,0.0009390651085141904,2024-01-22,Ayırıcı,,,34500,Ayırıcı,ASTOR,,,
AYIRICI,66089951,34500,OG,2019-06-11,2016-09-21,0.001252086811352254,2016-09-21,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,53137239,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,79386683,34500,OG,2021-06-15,2021-06-15,0.0001043405676126878,2021-06-15,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSA,,
AYIRICI,95434544,34500,OG,2023-04-24,2021-11-15,0.004486644407345576,2021-11-15,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66732578,34500,OG,2019-09-27,,0.003964941569282137,2019-09-27,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,66742781,34500,OG,2019-09-27,,0.003964941569282137,2019-09-27,Ayırıcı,,,34500,Ayırıcı,ELKOEMS,,,
AYIRICI,92111735,34500,OG,2023-01-24,2023-01-24,0.001669449081803005,2023-01-24,Ayırıcı,,,34500,Ayırıcı,EUROPOWER,EUROGAS-D,,
AYIRICI,95113105,34500,OG,2023-04-11,2023-04-10,0.0001043405676126878,2023-04-10,Ayırıcı,,,34500,Ayırıcı,EMİ,HSTA,,
AYIRICI,66867627,34500,OG,2019-10-03,,0.005008347245409015,2019-10-03,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,87939216,34500,OG,2022-07-28,2022-07-28,0.00813856427378965,2022-07-28,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,64238405,34500,OG,2019-01-22,2014-07-07,0.0004173622704507513,2014-07-07,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,60994570,34500,OG,2018-11-15,2018-11-15,0.0002086811352253756,2018-11-15,Ayırıcı,,,34500,Ayırıcı,EFO,,,
AYIRICI,53139741,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102814373,34500,OG,2025-03-13,2025-03-13,0.0009390651085141904,2025-03-13,Ayırıcı,,,34500,Ayırıcı,SCHNEİDER,,,
AYIRICI,67590366,34500,OG,2019-11-08,,0.0006260434056761269,2019-11-08,Ayırıcı,,,34500,Ayırıcı,SELKO,,,
AYIRICI,64538755,34500,OG,2019-01-31,2019-01-31,0.0008347245409015025,2019-01-31,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,87263117,34500,OG,2022-06-24,2022-06-24,0.0001043405676126878,2022-06-24,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,53136366,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,53139465,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,67577838,34500,OG,2019-11-07,,0.004382303839732888,2019-11-07,Ayırıcı,,,34500,Ayırıcı,SELKO,DT,,
AYIRICI,66874308,34500,OG,2019-10-04,,0.002712854757929883,2019-10-04,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102210686,34500,OG,2025-05-28,2024-08-27,0.001043405676126878,2024-08-27,Ayırıcı,,,34500,Ayırıcı,POREL,HSTA,,
AYIRICI,84123697,34500,OG,2022-01-18,2022-01-03,0.001147746243739566,2022-01-03,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,53139971,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,78661741,34500,OG,2021-05-11,2022-01-09,0.001878130217028381,2022-01-09,Ayırıcı,,,34500,Ayırıcı,EKOS,,,
AYIRICI,102449293,34500,OG,2024-11-26,1968-01-01,0.0008347245409015025,1968-01-01,Ayırıcı,,,34500,Ayırıcı,ELİMSAN,,,
AYIRICI,102924192,34500,OG,2025-05-29,2025-05-29,0.004173622704507512,2025-05-29,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102882953,34500,OG,2025-04-25,2025-04-25,0.001147746243739566,2025-04-25,Ayırıcı,,,34500,Ayırıcı,SCHNEİDER,,,
AYIRICI,66749465,34500,OG,2019-09-30,,0.003756260434056761,2019-09-30,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,102805866,34500,OG,2025-03-10,2025-02-16,0.0006260434056761269,2025-02-16,Ayırıcı,,,34500,Ayırıcı,ASTOR,LBS,,
AYIRICI,53134821,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,95408065,34500,OG,2023-04-23,2021-11-15,0.004277963272120201,2021-11-15,Ayırıcı,,,34500,Ayırıcı,EKOS,,,
AYIRICI,53135700,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66708273,34500,OG,2019-09-25,,0.00333889816360601,2019-09-25,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,65793056,34500,OG,2019-03-25,2019-03-25,0.002086811352253756,2019-03-25,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,41929639,34500,OG,2017-08-29,,0.0001043405676126878,2017-08-29,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,45403418,34500,OG,2017-12-15,,0.0009390651085141904,2017-12-15,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66800529,34500,OG,2019-10-01,2019-10-01,0.00333889816360601,2019-10-01,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,78225766,34500,OG,2021-04-19,2021-04-19,0.002712854757929883,2021-04-19,Ayırıcı,,,34500,Ayırıcı,EKOS,,,
AYIRICI,81256496,34500,OG,2021-09-09,2019-09-12,0.001147746243739566,2019-09-12,Ayırıcı,,,34500,Ayırıcı,EFO,HSA,,
AYIRICI,82189366,34500,OG,2021-10-22,2021-10-22,0.0004173622704507513,2021-10-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102770068,34500,OG,2025-02-03,2025-02-03,0.003443238731218698,2025-02-03,Ayırıcı,,,34500,Ayırıcı,ASTOR,ADS,,
AYIRICI,102807078,34500,OG,2025-03-11,2025-02-17,0.0006260434056761269,2025-02-17,Ayırıcı,,,34500,Ayırıcı,ASTOR,,,
AYIRICI,66396018,34500,OG,2019-07-26,2019-07-26,0.001669449081803005,2019-07-26,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,79938688,34500,OG,2021-07-09,2021-07-09,0.0003130217028380634,2021-07-09,Ayırıcı,,,34500,Ayırıcı,EMİ,HSA,,
AYIRICI,66926173,34500,OG,2019-10-08,,0.003547579298831386,2019-10-08,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102809499,34500,OG,2025-03-12,2025-02-18,0.001043405676126878,2025-02-18,Ayırıcı,,,34500,Ayırıcı,ASTOR,ADS,,
AYIRICI,60669729,34500,OG,2018-11-07,2018-11-07,0.002086811352253756,2018-11-07,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,97110807,34500,OG,2023-07-12,2022-01-20,0.0003130217028380634,2022-01-20,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSTA,,
AYIRICI,66838629,34500,OG,2019-10-02,,0.002295492487479132,2019-10-02,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,100775887,34500,OG,2023-11-15,1997-01-01,0.003756260434056761,1997-01-01,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,78661685,34500,OG,2021-05-11,2021-05-11,0.001878130217028381,2021-05-11,Ayırıcı,,,34500,Ayırıcı,EKOS,,,
AYIRICI,65956400,34500,OG,2019-05-03,2019-05-03,0.0007303839732888147,2019-05-03,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,65215689,34500,OG,2019-02-18,2019-02-18,0.0007303839732888147,2019-02-18,Ayırıcı,,,34500,Ayırıcı,ASTOR,,,
AYIRICI,102807080,34500,OG,2025-03-11,2025-02-17,0.0006260434056761269,2025-02-17,Ayırıcı,,,34500,Ayırıcı,ASTOR,,,
AYIRICI,53132755,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66859491,34500,OG,2019-10-03,2019-10-03,0.005008347245409015,2019-10-03,Ayırıcı,,,34500,Ayırıcı,ASTOR,LBSF,,
AYIRICI,65650970,34500,OG,2019-03-06,2019-03-06,0.0009390651085141904,2019-03-06,Ayırıcı,,,34500,Ayırıcı,GÜRAL,,,
AYIRICI,66809296,34500,OG,2019-10-01,,0.00333889816360601,2019-10-01,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,102777922,34500,OG,2025-02-10,2025-02-10,0.0007303839732888147,2025-02-10,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,84884757,34500,OG,2022-02-24,2020-10-28,0.0006260434056761269,2020-10-28,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSA,,
AYIRICI,66902050,34500,OG,2019-10-07,,0.006051752921535893,2019-10-07,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102882734,34500,OG,2025-04-25,2025-04-25,0.001147746243739566,2025-04-25,Ayırıcı,,,34500,Ayırıcı,SCHNEİDER,,,
AYIRICI,100987470,34500,OG,2024-01-31,2024-01-30,0.0001043405676126878,2024-01-30,Ayırıcı,,,34500,Ayırıcı,EMİ,HSA,,
AYIRICI,53139720,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,53135022,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,101864016,34500,OG,2024-05-16,2024-05-01,0.0003130217028380634,2024-05-01,Ayırıcı,,,34500,Ayırıcı,EMİ,HSA,,
AYIRICI,53132812,34500,OG,2017-08-14,,0.0616652754590985,2017-08-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,101787403,34500,OG,2024-04-30,2024-04-30,0.0001043405676126878,2024-04-30,Ayırıcı,,,34500,Ayırıcı,ALTINSOY,HSA,,
AYIRICI,93966871,34500,OG,2023-03-27,2023-03-13,0.0007303839732888147,2023-03-13,Ayırıcı,,,34500,Ayırıcı,ASTOR,,,
AYIRICI,53139389,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66710550,34500,OG,2019-09-25,,0.00333889816360601,2019-09-25,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,53140605,34500,OG,2017-12-15,,0.0009390651085141904,2017-12-15,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,53139603,34500,OG,2017-12-22,,0.07481218697829717,2017-12-22,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,80917935,34500,OG,2021-08-24,2021-08-10,0.000521702838063439,2021-08-10,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSTA,,
AYIRICI,75176962,34500,OG,2020-11-03,2020-10-26,0.0002086811352253756,2020-10-26,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSA,,
AYIRICI,102294129,34500,OG,2024-10-03,2024-10-03,0.0001043405676126878,2024-10-03,Ayırıcı,,,34500,Ayırıcı,GOLDSOY,HSTA,,
AYIRICI,102882493,34500,OG,2025-04-24,2025-04-24,0.001252086811352254,2025-04-24,Ayırıcı,,,34500,Ayırıcı,SCHNEİDER,,,
AYIRICI,87938746,34500,OG,2022-07-28,2022-07-28,0.00813856427378965,2022-07-28,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,102770220,34500,OG,2025-02-03,2025-02-03,0.003443238731218698,2025-02-03,Ayırıcı,,,34500,Ayırıcı,ASTOR,ADS,,
AYIRICI,71981461,34500,OG,2019-11-11,2019-11-04,0.002712854757929883,2019-11-04,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,72016883,34500,OG,2019-11-14,,0.001669449081803005,2019-11-14,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,74078699,34500,OG,2020-08-27,2020-08-27,0.0002086811352253756,2020-08-27,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSTA,,
AYIRICI,56445805,34500,OG,2018-09-25,,0.0001043405676126878,2018-09-25,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,66843588,34500,OG,2019-10-02,,0.002295492487479132,2019-10-02,Ayırıcı,,,34500,Ayırıcı,ELİMSAN,,,
AYIRICI,102786151,34500,OG,2025-02-14,2025-02-03,0.001147746243739566,2025-02-03,Ayırıcı,,,34500,Ayırıcı,ASTOR,ADS,,
AYIRICI,85123096,34500,OG,2022-03-07,2021-02-01,0.0008347245409015025,2021-02-01,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,80680432,34500,OG,2021-08-13,2019-08-22,0.0002086811352253756,2019-08-22,Ayırıcı,,,34500,Ayırıcı,EFO,HSA,,
AYIRICI,65917906,34500,OG,2019-04-22,2008-12-31,0.003443238731218698,2008-12-31,Ayırıcı,,,34500,Ayırıcı,,,,
AYIRICI,92113634,34500,OG,2023-01-24,2023-01-24,0.001669449081803005,2023-01-24,Ayırıcı,,,34500,Ayırıcı,EUROPOWER,,,
AYIRICI,75843300,34500,OG,2020-12-11,2020-12-11,0.0004173622704507513,2020-12-11,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSTA,,
AYIRICI,85405205,34500,OG,2022-03-21,2022-03-16,0.0003130217028380634,2022-03-16,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSA,,
AYIRICI,50193919,34500,OG,2018-05-30,,0.0003130217028380634,2018-05-30,Ayırıcı,,,34500,Ayırıcı,EMİ,,,
AYIRICI,66108885,34500,OG,2019-06-17,2016-09-21,0.001773789649415693,2016-09-21,Ayırıcı,,,34500,Ayırıcı,ULUSOY,,,
AYIRICI,102149795,34500,OG,2024-07-31,2024-07-31,0.000521702838063439,2024-07-31,Ayırıcı,,,34500,Ayırıcı,ORTAKLAR BİRLİK,HSTA,,
